,abstract,date,headline,id,paragraph,text,type
419,,2009-02-22,A New Way of Attacking the Flu,504a74971c22dfde670bae04,Harvard researchers have discovered a novel mechanism for preventing a flu virus from invading a cell.  (Courtesy Dana-Farber Cancer Institute ),A New Way of Attacking the Flu Harvard researchers have discovered a novel mechanism for preventing a flu virus from invading a cell.  (Courtesy Dana-Farber Cancer Institute )  ,Video
420,,2009-01-19,Warning Past Partners,504a8aa01c22dfde670c3425,"A selection of e-postcards that are available for warning past partners about sexually transmitted diseases, anonymously.","Warning Past Partners A selection of e-postcards that are available for warning past partners about sexually transmitted diseases, anonymously.  ",Slideshow
421,,2008-12-22,Living With Prostate Cancer,504a72cf1c22dfde670b9df4,Dana Jennings talks about prostate cancer and the response to his posts on the Well blog.,Living With Prostate Cancer Dana Jennings talks about prostate cancer and the response to his posts on the Well blog.  ,Video
422,,2008-12-10,Battling High Cholesterol,504a72c61c22dfde670b9dab,"Jane Titus keeps close watch on her cholesterol to avoid the risk of another stroke.
","Battling High Cholesterol Jane Titus keeps close watch on her cholesterol to avoid the risk of another stroke.
  ",Video
423,,2008-11-12,Living With: Type 1 Diabetes,504a73471c22dfde670ba217,"Dominique Corozzo, 16,  discusses the challenges of her diagnosis and how she copes with the disease.","Living With: Type 1 Diabetes Dominique Corozzo, 16,  discusses the challenges of her diagnosis and how she copes with the disease.  ",Video
424,,2008-11-03,Hunting for a Vaccine,54d32fbe7988105ae2aa8e51,"Two experimental vaccines against dengue fever are being developed, and researchers think they may be available commercially in five to seven years.","Hunting for a Vaccine Two experimental vaccines against dengue fever are being developed, and researchers think they may be available commercially in five to seven years.  ",Slideshow
425,,2008-11-03,An Iconography of Contagion,504a89421c22dfde670c27dd,A retrospective of 20th-century health posters is on display at the National Academy of Sciences in Washington.,An Iconography of Contagion A retrospective of 20th-century health posters is on display at the National Academy of Sciences in Washington.  ,Slideshow
426,,2008-09-29,A Look at Blood Counts and What They Mean,5342c3f27988107fc3649fba,How to decipher the numbers of a blood test.,A Look at Blood Counts and What They Mean How to decipher the numbers of a blood test.  ,Interactive Graphic
427,,2008-09-15,The Child’s Developing Brain,550aabbc79881059ef17e11c,Different areas of the brain mature at different rates. Explore how the brain develops throughout childhood.,The Child’s Developing Brain Different areas of the brain mature at different rates. Explore how the brain develops throughout childhood.  ,Interactive Feature
428,,2008-07-28,Do You Trust Doctors?,504a736e1c22dfde670ba3ba,A growing chorus of discontent suggests that the once-revered doctor-patient relationship is on the rocks.,Do You Trust Doctors? A growing chorus of discontent suggests that the once-revered doctor-patient relationship is on the rocks.  ,Video
429,,2008-07-28,Do You Trust Doctors?,504a736e1c22dfde670ba339,A growing chorus of discontent suggests that the once-revered doctor-patient relationship is on the rocks.,Do You Trust Doctors? A growing chorus of discontent suggests that the once-revered doctor-patient relationship is on the rocks.  ,Video
430,,2008-07-23,Millions to Curb Smoking,504a736e1c22dfde670ba343,Bill Gates and Mayor Michael R. Bloomberg said they would spend $500 million to stop people from smoking.,Millions to Curb Smoking Bill Gates and Mayor Michael R. Bloomberg said they would spend $500 million to stop people from smoking.  ,Video
431,,2008-07-23,Millions to Curb Smoking,504a736e1c22dfde670ba344,Bill Gates and Mayor Michael R. Bloomberg said they would spend $500 million to stop people from smoking.,Millions to Curb Smoking Bill Gates and Mayor Michael R. Bloomberg said they would spend $500 million to stop people from smoking.  ,Video
432,,2008-07-21,A New Treatment for Alzheimer's,504a736e1c22dfde670ba353,Patients with Alzheimer's disease show a marked improvement after taking a drug designed for treatment arthritis.,A New Treatment for Alzheimer's Patients with Alzheimer's disease show a marked improvement after taking a drug designed for treatment arthritis.  ,Video
433,,2008-07-06,The Cost of Hope,520d21bf79881007d590386a,"Avastin can cost $100,000 a year per patient but studies show that it prolongs life by only a few months at most.  ","The Cost of Hope Avastin can cost $100,000 a year per patient but studies show that it prolongs life by only a few months at most.    ",Slideshow
434,,2008-06-27,Looking at the Heart,504a728f1c22dfde670b9c6c,An example of the images generated by CTA. Narrated by Dr. Harvey Hecht of The Lenox Hill Heart and Vascular Institute of New York.,Looking at the Heart An example of the images generated by CTA. Narrated by Dr. Harvey Hecht of The Lenox Hill Heart and Vascular Institute of New York.  ,Video
435,,2008-06-16,A Performance for a Lifetime,504a728a1c22dfde670b9bc3,"Cindy Sadler, a professional opera singer in Austin, Texas, has lost 100 pounds since September 2007.","A Performance for a Lifetime Cindy Sadler, a professional opera singer in Austin, Texas, has lost 100 pounds since September 2007.  ",Video
436,,2008-06-16,A Performance for a Lifetime,504a728a1c22dfde670b9bb4,"Cindy Sadler, a professional opera singer in Austin, Texas, has lost 100 pounds since September 2007.","A Performance for a Lifetime Cindy Sadler, a professional opera singer in Austin, Texas, has lost 100 pounds since September 2007.  ",Video
437,,2008-04-17,Working Out With Sara Hall,504a73d11c22dfde670ba70a,Olympic hopeful Sara Hall offers training tips for runners.,Working Out With Sara Hall Olympic hopeful Sara Hall offers training tips for runners.  ,Video
438,,2008-03-28,Dot Earth: Local Cooking,504a738f1c22dfde670ba4ca,Times environment reporter Andrew C. Revkin cooks up a local salad with Chef Peter Hoffman.,Dot Earth: Local Cooking Times environment reporter Andrew C. Revkin cooks up a local salad with Chef Peter Hoffman.  ,Video
439,,2008-03-24,My Boss Was a Bully,523943a579881007d5919c9d,"Everyone has heard of the school bully, but just like the rest of us, bullies grow up and get jobs.","My Boss Was a Bully Everyone has heard of the school bully, but just like the rest of us, bullies grow up and get jobs.  ",Video
440,,2008-03-18,Revisiting Melanie McDaniel,504a73a61c22dfde670ba568,An experimental therapy to treat a brain tumor helped Melanie McDaniel live to see her seventh birthday.,Revisiting Melanie McDaniel An experimental therapy to treat a brain tumor helped Melanie McDaniel live to see her seventh birthday.  ,Video
441,,2008-03-17,Revisiting Melanie McDaniel,504a73921c22dfde670ba53c,"When Melanie McDaniel was diagnosed with a malignant brain tumor in 2001, no one expected that an experimental new therapy would help her live to see her seventh birthday.","Revisiting Melanie McDaniel When Melanie McDaniel was diagnosed with a malignant brain tumor in 2001, no one expected that an experimental new therapy would help her live to see her seventh birthday.  ",Video
442,,2008-03-17,Sibling Battles,504a73921c22dfde670ba538,What's your worst sibling memory?,Sibling Battles What's your worst sibling memory?  ,Video
443,,2008-03-10,Drop and Give Me Twenty!,504a73a61c22dfde670ba576,The humble push-up has long been a symbol of strength and vitality.,Drop and Give Me Twenty! The humble push-up has long been a symbol of strength and vitality.  ,Video
444,,2008-01-08,"Perfect Strangers, Genetic Kin",504a729e1c22dfde670b9c86,Two families are brought together by an extremely rare genetic disorder.,"Perfect Strangers, Genetic Kin Two families are brought together by an extremely rare genetic disorder.  ",Video
445,,2007-12-27,"Perfect Strangers, Genetic Kin",504a71c81c22dfde670b93dd,Two families are brought together by an extremely rare genetic disorder.,"Perfect Strangers, Genetic Kin Two families are brought together by an extremely rare genetic disorder.  ",Video
446,,2007-12-20,Prostatectomy  - series,513e0622cf28d04ae00020f3,,Prostatectomy  - series    ,Slideshow
447,,2007-12-19,Alzheimer’s: Quest for Understanding,523a806b79881007d591a7e4,Fritzie Hess is determined to help scientists understand Alzheimer's.  She lost her father to it and cares for a sister who has advanced dementia.,Alzheimer’s: Quest for Understanding Fritzie Hess is determined to help scientists understand Alzheimer's.  She lost her father to it and cares for a sister who has advanced dementia.  ,Video
448,,2007-12-19,Alzheimer's: The Rarest Gene,504a71ca1c22dfde670b94d5,One family's deadly struggle with early-onset Alzheimer's has given scientists a window into the disease and its genetic origins.,Alzheimer's: The Rarest Gene One family's deadly struggle with early-onset Alzheimer's has given scientists a window into the disease and its genetic origins.  ,Video
